story_id,persona,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score,persona_id,time_taken,average
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.500565528869629,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.346453428268433,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.466365814208984,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.324755430221558,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.286846876144409,
24,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,5.0,5.0,0.0,3.8612141609191895,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.931501865386963,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.913576602935791,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.93331241607666,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.868828535079956,
25,Average across personas,4.0,5.0,5.0,5.0,4.8,5.0,,,True
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,4.0,3.0,4.0,0.0,3.4252612590789795,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.3093583583831787,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.4036526679992676,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.4045090675354004,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.415881872177124,
26,Average across personas,4.0,5.0,4.2,4.0,3.2,4.2,,,True
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,4.0,3.0,5.0,0.0,4.081491947174072,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.960097551345825,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,3.0,5.0,2.0,4.062633752822876,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.129765748977661,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.9457080364227295,
27,Average across personas,4.0,5.0,4.4,4.0,3.4,5.0,,,True
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,4.0,4.0,5.0,0.0,4.165861129760742,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.9077048301696777,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.058143138885498,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.9517505168914795,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0277159214019775,
28,Average across personas,4.0,5.0,5.0,4.2,4.0,5.0,,,True
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,4.0,3.0,4.0,0.0,3.3974146842956543,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.2685978412628174,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.3136637210845947,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.3457281589508057,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.4019062519073486,
29,Average across personas,4.0,5.0,4.6,4.0,3.4,4.6,,,True
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,5.0,5.0,0.0,4.04683780670166,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.121644735336304,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.085286617279053,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.052657604217529,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.292880058288574,
30,Average across personas,4.0,5.0,5.0,5.0,4.8,5.0,,,True
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.101379871368408,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,5.0,4.0,3.0,4.0,1.0,4.206162214279175,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.113184213638306,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.138563871383667,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.183216571807861,
31,Average across personas,4.0,4.2,4.2,4.2,3.2,4.2,,,True
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.3797101974487305,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.354781627655029,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.327783107757568,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.281503677368164,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.384570598602295,
32,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,5.0,5.0,0.0,4.444987535476685,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.350846767425537,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.373242378234863,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.142207384109497,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.086860418319702,
33,Average across personas,4.2,5.0,5.0,5.0,5.0,5.0,,,True
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,5.0,0.0,3.891587018966675,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,3.0,5.0,1.0,3.9934568405151367,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,3.0,5.0,2.0,3.9879534244537354,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.862614154815674,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.957242012023926,
34,Average across personas,4.0,5.0,4.2,4.4,3.4,5.0,,,True
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.324160099029541,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.313440322875977,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.1539483070373535,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.205443382263184,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.3294007778167725,
35,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,4.0,5.0,0.0,3.7253055572509766,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.6597657203674316,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,3.0,5.0,2.0,3.7234256267547607,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.4270286560058594,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.6351590156555176,
36,Average across personas,4.0,4.2,4.0,4.2,3.8,5.0,,,True
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",2.0,3.0,2.0,3.0,2.0,2.0,0.0,3.8760299682617188,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",2.0,4.0,3.0,4.0,3.0,3.0,1.0,3.6811275482177734,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.957948684692383,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.823453187942505,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.812054395675659,
37,Average across personas,2.0,3.4,2.4,3.4,2.8,2.4,,,True
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,5.0,0.0,4.782746315002441,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.7829673290252686,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.745258092880249,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.756500244140625,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.910999059677124,
38,Average across personas,4.0,5.0,4.6,5.0,4.0,5.0,,,True
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,4.0,4.0,5.0,0.0,4.137306213378906,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,4.158928394317627,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.043194532394409,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.021657228469849,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.2338786125183105,
39,Average across personas,4.0,5.0,5.0,4.2,4.0,5.0,,,True
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.324242830276489,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.423222064971924,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.4786107540130615,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.526430606842041,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.320472478866577,
40,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.9239773750305176,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.247284889221191,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.104612588882446,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.063933610916138,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.163080215454102,
41,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.8955025672912598,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.9464824199676514,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.8573710918426514,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.911633014678955,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.01941990852356,
42,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.281484603881836,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.232928514480591,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.193834066390991,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.164013385772705,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.092386960983276,
43,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.163391351699829,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.128327131271362,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.980682611465454,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.001420974731445,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.077021360397339,
44,Average across personas,4.0,5.0,4.8,5.0,4.0,5.0,,,True
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.539024353027344,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.488912105560303,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.536852121353149,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.513292074203491,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.580303192138672,
45,Average across personas,4.0,5.0,5.0,5.0,4.2,5.0,,,True
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",2.0,4.0,3.0,4.0,2.0,3.0,0.0,3.3607120513916016,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",2.0,4.0,3.0,4.0,2.0,3.0,1.0,3.2724270820617676,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.331686019897461,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.425860643386841,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.452179193496704,
46,Average across personas,2.0,4.0,3.0,4.0,2.0,3.0,,,True
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,5.0,4.0,4.0,0.0,3.627859592437744,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.500164747238159,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.6030325889587402,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.5885605812072754,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.6972200870513916,
47,Average across personas,4.0,4.0,3.6,4.4,4.0,4.0,,,True
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,3.0,4.0,0.0,3.907853603363037,
