story_id,persona,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score,persona_id,time_taken,average
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.888439178466797,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.9917871952056885,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.880406379699707,
24,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.955869674682617,
24,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.47100830078125,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.42971658706665,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.390435457229614,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.287382125854492,
25,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.287417888641357,
25,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.8586559295654297,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.6672792434692383,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.68865704536438,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.8177075386047363,
26,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.905458688735962,
26,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,4.0,5.0,0.0,4.467285871505737,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.298748016357422,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.260743618011475,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.391020774841309,
27,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.435211181640625,
27,Average across personas,4.0,4.2,4.0,4.0,4.0,5.0,,,True
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,5.0,0.0,4.491696119308472,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,4.0,5.0,4.0,5.0,1.0,4.608381032943726,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.589550256729126,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.646956205368042,
28,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.5310914516448975,
28,Average across personas,4.0,5.0,4.0,5.0,4.0,5.0,,,True
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.7665016651153564,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.8887598514556885,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.8780157566070557,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.847534656524658,
29,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.7652781009674072,
29,Average across personas,4.0,5.0,4.8,5.0,4.0,5.0,,,True
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.461055040359497,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.589089393615723,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.581793546676636,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.805648565292358,
30,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.89167046546936,
30,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.6360204219818115,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.695732831954956,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.573862314224243,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.698100328445435,
31,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.615068435668945,
31,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.564655780792236,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.6514198780059814,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.626834154129028,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.677407264709473,
32,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.571580171585083,
32,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.865192413330078,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.81358003616333,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.830595254898071,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.814861536026001,
33,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.767272472381592,
33,Average across personas,4.6,5.0,4.6,5.0,4.6,5.0,,,True
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,4.0,4.0,5.0,0.0,4.6401472091674805,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,4.68927788734436,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.7226784229278564,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.667510271072388,
34,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.619296550750732,
34,Average across personas,4.0,5.0,5.0,4.2,4.0,5.0,,,True
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.921372413635254,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.8936607837677,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.895668268203735,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.9612202644348145,
35,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.980427265167236,
35,Average across personas,4.6,5.0,5.0,5.0,4.6,5.0,,,True
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.299953460693359,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.25233006477356,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.238734722137451,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.247811317443848,
36,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.303369045257568,
36,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.501422166824341,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.6455724239349365,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.552310228347778,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.539361953735352,
37,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.506458759307861,
37,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.6585681438446045,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.475189447402954,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.527242183685303,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.6494972705841064,
38,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.601110458374023,
38,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.725274562835693,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.756344795227051,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,4.0,2.0,4.798857688903809,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.829310178756714,
39,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.799535036087036,
39,Average across personas,4.8,5.0,5.0,5.0,4.8,4.8,,,True
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.161409616470337,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.092475175857544,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.267274618148804,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.089457988739014,
40,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.095055341720581,
40,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.8384013175964355,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.761171579360962,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.809701442718506,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.744787931442261,
41,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.761609077453613,
41,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.6720521450042725,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.623640537261963,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.586833477020264,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.561316728591919,
42,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.673742055892944,
42,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.8583996295928955,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.897160768508911,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.7783732414245605,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.538231134414673,
43,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.672893047332764,
43,Average across personas,4.4,5.0,4.6,5.0,4.4,4.6,,,True
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,5.0,5.0,4.0,4.0,0.0,4.534385442733765,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.572795391082764,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.624036073684692,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.460870027542114,
44,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.663538455963135,
44,Average across personas,4.0,4.2,4.4,4.6,4.0,4.0,,,True
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.873293876647949,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.817954063415527,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.903303861618042,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.861649990081787,
45,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.891498804092407,
45,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,4.0,5.0,0.0,3.768803119659424,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,4.0,5.0,5.0,4.0,5.0,1.0,3.7580034732818604,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.823089122772217,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.827425003051758,
46,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.7752323150634766,
46,Average across personas,5.0,4.6,5.0,5.0,4.0,5.0,,,True
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.099527835845947,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,4.0,5.0,4.0,4.0,1.0,3.9817569255828857,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.071998596191406,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.8865866661071777,
47,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.081983327865601,
47,Average across personas,4.4,5.0,4.4,5.0,4.4,4.6,,,True
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.2799036502838135,
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.380374908447266,
